name,label,dataset,full_path,speaker
surprise\210-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\210-surprise-ZhaoZuoxiang.wav,
surprise\211-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\211-surprise-liuchanhg.wav,
surprise\211-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\211-surprise-wangzhe.wav,
surprise\211-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\211-surprise-zhaoquanyin.wav,
surprise\211-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\211-surprise-ZhaoZuoxiang.wav,
surprise\212-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\212-surprise-liuchanhg.wav,
surprise\212-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\212-surprise-wangzhe.wav,
surprise\212-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\212-surprise-zhaoquanyin.wav,
surprise\212-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\212-surprise-ZhaoZuoxiang.wav,
surprise\213-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\213-surprise-liuchanhg.wav,
surprise\213-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\213-surprise-wangzhe.wav,
surprise\213-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\213-surprise-zhaoquanyin.wav,
surprise\213-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\213-surprise-ZhaoZuoxiang.wav,
surprise\214-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\214-surprise-liuchanhg.wav,
surprise\214-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\214-surprise-wangzhe.wav,
surprise\214-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\214-surprise-zhaoquanyin.wav,
surprise\214-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\214-surprise-ZhaoZuoxiang.wav,
surprise\215-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\215-surprise-liuchanhg.wav,
surprise\215-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\215-surprise-wangzhe.wav,
surprise\215-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\215-surprise-zhaoquanyin.wav,
surprise\215-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\215-surprise-ZhaoZuoxiang.wav,
surprise\216-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\216-surprise-liuchanhg.wav,
surprise\216-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\216-surprise-wangzhe.wav,
surprise\216-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\216-surprise-zhaoquanyin.wav,
surprise\216-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\216-surprise-ZhaoZuoxiang.wav,
surprise\217-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\217-surprise-liuchanhg.wav,
surprise\217-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\217-surprise-wangzhe.wav,
surprise\217-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\217-surprise-zhaoquanyin.wav,
surprise\217-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\217-surprise-ZhaoZuoxiang.wav,
surprise\218-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\218-surprise-liuchanhg.wav,
surprise\218-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\218-surprise-wangzhe.wav,
surprise\218-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\218-surprise-zhaoquanyin.wav,
surprise\218-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\218-surprise-ZhaoZuoxiang.wav,
surprise\219-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\219-surprise-liuchanhg.wav,
surprise\219-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\219-surprise-wangzhe.wav,
surprise\219-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\219-surprise-zhaoquanyin.wav,
surprise\219-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\219-surprise-ZhaoZuoxiang.wav,
surprise\220-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\220-surprise-liuchanhg.wav,
surprise\220-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\220-surprise-wangzhe.wav,
surprise\220-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\220-surprise-zhaoquanyin.wav,
surprise\220-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\220-surprise-ZhaoZuoxiang.wav,
surprise\221-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\221-surprise-liuchanhg.wav,
surprise\221-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\221-surprise-wangzhe.wav,
surprise\221-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\221-surprise-zhaoquanyin.wav,
surprise\221-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\221-surprise-ZhaoZuoxiang.wav,
surprise\222-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\222-surprise-liuchanhg.wav,
surprise\222-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\222-surprise-wangzhe.wav,
surprise\222-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\222-surprise-zhaoquanyin.wav,
surprise\222-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\222-surprise-ZhaoZuoxiang.wav,
surprise\223-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\223-surprise-liuchanhg.wav,
surprise\223-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\223-surprise-wangzhe.wav,
surprise\223-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\223-surprise-zhaoquanyin.wav,
surprise\223-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\223-surprise-ZhaoZuoxiang.wav,
surprise\224-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\224-surprise-liuchanhg.wav,
surprise\224-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\224-surprise-wangzhe.wav,
surprise\224-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\224-surprise-zhaoquanyin.wav,
surprise\224-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\224-surprise-ZhaoZuoxiang.wav,
surprise\225-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\225-surprise-liuchanhg.wav,
surprise\225-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\225-surprise-wangzhe.wav,
surprise\225-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\225-surprise-zhaoquanyin.wav,
surprise\225-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\225-surprise-ZhaoZuoxiang.wav,
surprise\226-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\226-surprise-liuchanhg.wav,
surprise\226-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\226-surprise-wangzhe.wav,
surprise\226-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\226-surprise-zhaoquanyin.wav,
surprise\226-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\226-surprise-ZhaoZuoxiang.wav,
surprise\227-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\227-surprise-liuchanhg.wav,
surprise\227-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\227-surprise-wangzhe.wav,
surprise\227-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\227-surprise-zhaoquanyin.wav,
surprise\227-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\227-surprise-ZhaoZuoxiang.wav,
surprise\228-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\228-surprise-liuchanhg.wav,
surprise\228-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\228-surprise-wangzhe.wav,
surprise\228-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\228-surprise-zhaoquanyin.wav,
surprise\228-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\228-surprise-ZhaoZuoxiang.wav,
surprise\229-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\229-surprise-liuchanhg.wav,
surprise\229-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\229-surprise-wangzhe.wav,
surprise\229-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\229-surprise-zhaoquanyin.wav,
surprise\229-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\229-surprise-ZhaoZuoxiang.wav,
surprise\230-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\230-surprise-liuchanhg.wav,
surprise\230-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\230-surprise-wangzhe.wav,
surprise\230-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\230-surprise-zhaoquanyin.wav,
surprise\230-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\230-surprise-ZhaoZuoxiang.wav,
surprise\231-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\231-surprise-liuchanhg.wav,
surprise\231-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\231-surprise-wangzhe.wav,
surprise\231-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\231-surprise-zhaoquanyin.wav,
surprise\231-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\231-surprise-ZhaoZuoxiang.wav,
surprise\232-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\232-surprise-liuchanhg.wav,
surprise\232-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\232-surprise-wangzhe.wav,
surprise\232-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\232-surprise-zhaoquanyin.wav,
surprise\232-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\232-surprise-ZhaoZuoxiang.wav,
surprise\233-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\233-surprise-liuchanhg.wav,
surprise\233-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\233-surprise-wangzhe.wav,
surprise\233-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\233-surprise-zhaoquanyin.wav,
surprise\233-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\233-surprise-ZhaoZuoxiang.wav,
surprise\234-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\234-surprise-liuchanhg.wav,
surprise\234-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\234-surprise-wangzhe.wav,
surprise\234-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\234-surprise-zhaoquanyin.wav,
surprise\234-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\234-surprise-ZhaoZuoxiang.wav,
surprise\235-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\235-surprise-liuchanhg.wav,
surprise\235-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\235-surprise-wangzhe.wav,
surprise\235-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\235-surprise-zhaoquanyin.wav,
surprise\235-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\235-surprise-ZhaoZuoxiang.wav,
surprise\236-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\236-surprise-liuchanhg.wav,
surprise\236-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\236-surprise-wangzhe.wav,
surprise\236-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\236-surprise-zhaoquanyin.wav,
surprise\236-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\236-surprise-ZhaoZuoxiang.wav,
surprise\237-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\237-surprise-liuchanhg.wav,
surprise\237-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\237-surprise-wangzhe.wav,
surprise\237-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\237-surprise-zhaoquanyin.wav,
surprise\237-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\237-surprise-ZhaoZuoxiang.wav,
surprise\238-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\238-surprise-liuchanhg.wav,
surprise\238-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\238-surprise-wangzhe.wav,
surprise\238-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\238-surprise-zhaoquanyin.wav,
surprise\238-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\238-surprise-ZhaoZuoxiang.wav,
surprise\239-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\239-surprise-liuchanhg.wav,
surprise\239-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\239-surprise-wangzhe.wav,
surprise\239-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\239-surprise-zhaoquanyin.wav,
surprise\239-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\239-surprise-ZhaoZuoxiang.wav,
surprise\240-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\240-surprise-liuchanhg.wav,
surprise\240-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\240-surprise-wangzhe.wav,
surprise\240-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\240-surprise-zhaoquanyin.wav,
surprise\240-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\240-surprise-ZhaoZuoxiang.wav,
surprise\241-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\241-surprise-liuchanhg.wav,
surprise\241-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\241-surprise-wangzhe.wav,
surprise\241-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\241-surprise-zhaoquanyin.wav,
surprise\241-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\241-surprise-ZhaoZuoxiang.wav,
surprise\242-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\242-surprise-liuchanhg.wav,
surprise\242-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\242-surprise-wangzhe.wav,
surprise\242-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\242-surprise-zhaoquanyin.wav,
surprise\242-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\242-surprise-ZhaoZuoxiang.wav,
surprise\243-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\243-surprise-liuchanhg.wav,
surprise\243-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\243-surprise-wangzhe.wav,
surprise\243-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\243-surprise-zhaoquanyin.wav,
surprise\243-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\243-surprise-ZhaoZuoxiang.wav,
surprise\244-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\244-surprise-liuchanhg.wav,
surprise\244-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\244-surprise-wangzhe.wav,
surprise\244-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\244-surprise-zhaoquanyin.wav,
surprise\244-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\244-surprise-ZhaoZuoxiang.wav,
surprise\245-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\245-surprise-liuchanhg.wav,
surprise\245-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\245-surprise-wangzhe.wav,
surprise\245-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\245-surprise-zhaoquanyin.wav,
surprise\245-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\245-surprise-ZhaoZuoxiang.wav,
surprise\246-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\246-surprise-liuchanhg.wav,
surprise\246-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\246-surprise-wangzhe.wav,
surprise\246-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\246-surprise-zhaoquanyin.wav,
surprise\246-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\246-surprise-ZhaoZuoxiang.wav,
surprise\247-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\247-surprise-liuchanhg.wav,
surprise\247-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\247-surprise-wangzhe.wav,
surprise\247-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\247-surprise-zhaoquanyin.wav,
surprise\247-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\247-surprise-ZhaoZuoxiang.wav,
surprise\248-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\248-surprise-liuchanhg.wav,
surprise\248-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\248-surprise-wangzhe.wav,
surprise\248-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\248-surprise-zhaoquanyin.wav,
surprise\248-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\248-surprise-ZhaoZuoxiang.wav,
surprise\249-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\249-surprise-liuchanhg.wav,
surprise\249-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\249-surprise-wangzhe.wav,
surprise\249-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\249-surprise-zhaoquanyin.wav,
surprise\249-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\249-surprise-ZhaoZuoxiang.wav,
surprise\250-surprise-liuchanhg.wav,surprise,casia,CASIA\surprise\250-surprise-liuchanhg.wav,
surprise\250-surprise-wangzhe.wav,surprise,casia,CASIA\surprise\250-surprise-wangzhe.wav,
surprise\250-surprise-zhaoquanyin.wav,surprise,casia,CASIA\surprise\250-surprise-zhaoquanyin.wav,
surprise\250-surprise-ZhaoZuoxiang.wav,surprise,casia,CASIA\surprise\250-surprise-ZhaoZuoxiang.wav,
Angry\0001_000351.wav,angry,esd,ESD/ESV\Angry\0001_000351.wav,1.0
Angry\0001_000352.wav,angry,esd,ESD/ESV\Angry\0001_000352.wav,1.0
Angry\0001_000353.wav,angry,esd,ESD/ESV\Angry\0001_000353.wav,1.0
Angry\0001_000354.wav,angry,esd,ESD/ESV\Angry\0001_000354.wav,1.0
Angry\0001_000355.wav,angry,esd,ESD/ESV\Angry\0001_000355.wav,1.0
Angry\0001_000356.wav,angry,esd,ESD/ESV\Angry\0001_000356.wav,1.0
Angry\0001_000357.wav,angry,esd,ESD/ESV\Angry\0001_000357.wav,1.0
Angry\0001_000358.wav,angry,esd,ESD/ESV\Angry\0001_000358.wav,1.0
Angry\0001_000359.wav,angry,esd,ESD/ESV\Angry\0001_000359.wav,1.0
Angry\0001_000360.wav,angry,esd,ESD/ESV\Angry\0001_000360.wav,1.0
Angry\0001_000361.wav,angry,esd,ESD/ESV\Angry\0001_000361.wav,1.0
Angry\0001_000362.wav,angry,esd,ESD/ESV\Angry\0001_000362.wav,1.0
Angry\0001_000363.wav,angry,esd,ESD/ESV\Angry\0001_000363.wav,1.0
Angry\0001_000364.wav,angry,esd,ESD/ESV\Angry\0001_000364.wav,1.0
Angry\0001_000365.wav,angry,esd,ESD/ESV\Angry\0001_000365.wav,1.0
Angry\0001_000366.wav,angry,esd,ESD/ESV\Angry\0001_000366.wav,1.0
Angry\0001_000367.wav,angry,esd,ESD/ESV\Angry\0001_000367.wav,1.0
Angry\0001_000368.wav,angry,esd,ESD/ESV\Angry\0001_000368.wav,1.0
Angry\0001_000369.wav,angry,esd,ESD/ESV\Angry\0001_000369.wav,1.0
Angry\0001_000370.wav,angry,esd,ESD/ESV\Angry\0001_000370.wav,1.0
Angry\0001_000371.wav,angry,esd,ESD/ESV\Angry\0001_000371.wav,1.0
Angry\0001_000372.wav,angry,esd,ESD/ESV\Angry\0001_000372.wav,1.0
Angry\0001_000373.wav,angry,esd,ESD/ESV\Angry\0001_000373.wav,1.0
Angry\0001_000374.wav,angry,esd,ESD/ESV\Angry\0001_000374.wav,1.0
Angry\0001_000375.wav,angry,esd,ESD/ESV\Angry\0001_000375.wav,1.0
Angry\0001_000376.wav,angry,esd,ESD/ESV\Angry\0001_000376.wav,1.0
Angry\0001_000377.wav,angry,esd,ESD/ESV\Angry\0001_000377.wav,1.0
Angry\0001_000378.wav,angry,esd,ESD/ESV\Angry\0001_000378.wav,1.0
Angry\0001_000379.wav,angry,esd,ESD/ESV\Angry\0001_000379.wav,1.0
Angry\0001_000380.wav,angry,esd,ESD/ESV\Angry\0001_000380.wav,1.0
Angry\0001_000381.wav,angry,esd,ESD/ESV\Angry\0001_000381.wav,1.0
Angry\0001_000382.wav,angry,esd,ESD/ESV\Angry\0001_000382.wav,1.0
Angry\0001_000383.wav,angry,esd,ESD/ESV\Angry\0001_000383.wav,1.0
Angry\0001_000384.wav,angry,esd,ESD/ESV\Angry\0001_000384.wav,1.0
Angry\0001_000385.wav,angry,esd,ESD/ESV\Angry\0001_000385.wav,1.0
Angry\0001_000386.wav,angry,esd,ESD/ESV\Angry\0001_000386.wav,1.0
Angry\0001_000387.wav,angry,esd,ESD/ESV\Angry\0001_000387.wav,1.0
Angry\0001_000388.wav,angry,esd,ESD/ESV\Angry\0001_000388.wav,1.0
Angry\0001_000389.wav,angry,esd,ESD/ESV\Angry\0001_000389.wav,1.0
Angry\0001_000390.wav,angry,esd,ESD/ESV\Angry\0001_000390.wav,1.0
Angry\0001_000391.wav,angry,esd,ESD/ESV\Angry\0001_000391.wav,1.0
Angry\0001_000392.wav,angry,esd,ESD/ESV\Angry\0001_000392.wav,1.0
Angry\0001_000393.wav,angry,esd,ESD/ESV\Angry\0001_000393.wav,1.0
Angry\0001_000394.wav,angry,esd,ESD/ESV\Angry\0001_000394.wav,1.0
Angry\0001_000395.wav,angry,esd,ESD/ESV\Angry\0001_000395.wav,1.0
Angry\0001_000396.wav,angry,esd,ESD/ESV\Angry\0001_000396.wav,1.0
Angry\0001_000397.wav,angry,esd,ESD/ESV\Angry\0001_000397.wav,1.0
Angry\0001_000398.wav,angry,esd,ESD/ESV\Angry\0001_000398.wav,1.0
Angry\0001_000399.wav,angry,esd,ESD/ESV\Angry\0001_000399.wav,1.0
Angry\0001_000400.wav,angry,esd,ESD/ESV\Angry\0001_000400.wav,1.0
Angry\0001_000401.wav,angry,esd,ESD/ESV\Angry\0001_000401.wav,1.0
Angry\0001_000402.wav,angry,esd,ESD/ESV\Angry\0001_000402.wav,1.0
Angry\0001_000403.wav,angry,esd,ESD/ESV\Angry\0001_000403.wav,1.0
Angry\0001_000404.wav,angry,esd,ESD/ESV\Angry\0001_000404.wav,1.0
Angry\0001_000405.wav,angry,esd,ESD/ESV\Angry\0001_000405.wav,1.0
Angry\0001_000406.wav,angry,esd,ESD/ESV\Angry\0001_000406.wav,1.0
Angry\0001_000407.wav,angry,esd,ESD/ESV\Angry\0001_000407.wav,1.0
Angry\0001_000408.wav,angry,esd,ESD/ESV\Angry\0001_000408.wav,1.0
Angry\0001_000409.wav,angry,esd,ESD/ESV\Angry\0001_000409.wav,1.0
Angry\0001_000410.wav,angry,esd,ESD/ESV\Angry\0001_000410.wav,1.0
Angry\0001_000411.wav,angry,esd,ESD/ESV\Angry\0001_000411.wav,1.0
Angry\0001_000412.wav,angry,esd,ESD/ESV\Angry\0001_000412.wav,1.0
Angry\0001_000413.wav,angry,esd,ESD/ESV\Angry\0001_000413.wav,1.0
Angry\0001_000414.wav,angry,esd,ESD/ESV\Angry\0001_000414.wav,1.0
Angry\0001_000415.wav,angry,esd,ESD/ESV\Angry\0001_000415.wav,1.0
Angry\0001_000416.wav,angry,esd,ESD/ESV\Angry\0001_000416.wav,1.0
Angry\0001_000417.wav,angry,esd,ESD/ESV\Angry\0001_000417.wav,1.0
Angry\0001_000418.wav,angry,esd,ESD/ESV\Angry\0001_000418.wav,1.0
Angry\0001_000419.wav,angry,esd,ESD/ESV\Angry\0001_000419.wav,1.0
Angry\0001_000420.wav,angry,esd,ESD/ESV\Angry\0001_000420.wav,1.0
Angry\0001_000421.wav,angry,esd,ESD/ESV\Angry\0001_000421.wav,1.0
Angry\0001_000422.wav,angry,esd,ESD/ESV\Angry\0001_000422.wav,1.0
Angry\0001_000423.wav,angry,esd,ESD/ESV\Angry\0001_000423.wav,1.0
Angry\0001_000424.wav,angry,esd,ESD/ESV\Angry\0001_000424.wav,1.0
Angry\0001_000425.wav,angry,esd,ESD/ESV\Angry\0001_000425.wav,1.0
Angry\0001_000426.wav,angry,esd,ESD/ESV\Angry\0001_000426.wav,1.0
Angry\0001_000427.wav,angry,esd,ESD/ESV\Angry\0001_000427.wav,1.0
Angry\0001_000428.wav,angry,esd,ESD/ESV\Angry\0001_000428.wav,1.0
Angry\0001_000429.wav,angry,esd,ESD/ESV\Angry\0001_000429.wav,1.0
Angry\0001_000430.wav,angry,esd,ESD/ESV\Angry\0001_000430.wav,1.0
Angry\0001_000431.wav,angry,esd,ESD/ESV\Angry\0001_000431.wav,1.0
Angry\0001_000432.wav,angry,esd,ESD/ESV\Angry\0001_000432.wav,1.0
Angry\0001_000433.wav,angry,esd,ESD/ESV\Angry\0001_000433.wav,1.0
Angry\0001_000434.wav,angry,esd,ESD/ESV\Angry\0001_000434.wav,1.0
Angry\0001_000435.wav,angry,esd,ESD/ESV\Angry\0001_000435.wav,1.0
Angry\0001_000436.wav,angry,esd,ESD/ESV\Angry\0001_000436.wav,1.0
Angry\0001_000437.wav,angry,esd,ESD/ESV\Angry\0001_000437.wav,1.0
Angry\0001_000438.wav,angry,esd,ESD/ESV\Angry\0001_000438.wav,1.0
Angry\0001_000439.wav,angry,esd,ESD/ESV\Angry\0001_000439.wav,1.0
Angry\0001_000440.wav,angry,esd,ESD/ESV\Angry\0001_000440.wav,1.0
Angry\0001_000441.wav,angry,esd,ESD/ESV\Angry\0001_000441.wav,1.0
Angry\0001_000442.wav,angry,esd,ESD/ESV\Angry\0001_000442.wav,1.0
Angry\0001_000443.wav,angry,esd,ESD/ESV\Angry\0001_000443.wav,1.0
Angry\0001_000444.wav,angry,esd,ESD/ESV\Angry\0001_000444.wav,1.0
Angry\0001_000445.wav,angry,esd,ESD/ESV\Angry\0001_000445.wav,1.0
Angry\0001_000446.wav,angry,esd,ESD/ESV\Angry\0001_000446.wav,1.0
Angry\0001_000447.wav,angry,esd,ESD/ESV\Angry\0001_000447.wav,1.0
Angry\0001_000448.wav,angry,esd,ESD/ESV\Angry\0001_000448.wav,1.0
Angry\0001_000449.wav,angry,esd,ESD/ESV\Angry\0001_000449.wav,1.0
Angry\0001_000450.wav,angry,esd,ESD/ESV\Angry\0001_000450.wav,1.0
Angry\0001_000451.wav,angry,esd,ESD/ESV\Angry\0001_000451.wav,1.0
Angry\0001_000452.wav,angry,esd,ESD/ESV\Angry\0001_000452.wav,1.0
Angry\0001_000453.wav,angry,esd,ESD/ESV\Angry\0001_000453.wav,1.0
Angry\0001_000454.wav,angry,esd,ESD/ESV\Angry\0001_000454.wav,1.0
Angry\0001_000455.wav,angry,esd,ESD/ESV\Angry\0001_000455.wav,1.0
Angry\0001_000456.wav,angry,esd,ESD/ESV\Angry\0001_000456.wav,1.0
Angry\0001_000457.wav,angry,esd,ESD/ESV\Angry\0001_000457.wav,1.0
Angry\0001_000458.wav,angry,esd,ESD/ESV\Angry\0001_000458.wav,1.0
Angry\0001_000459.wav,angry,esd,ESD/ESV\Angry\0001_000459.wav,1.0
Angry\0001_000460.wav,angry,esd,ESD/ESV\Angry\0001_000460.wav,1.0
Angry\0001_000461.wav,angry,esd,ESD/ESV\Angry\0001_000461.wav,1.0
Angry\0001_000462.wav,angry,esd,ESD/ESV\Angry\0001_000462.wav,1.0
